State Code,County Code,Site Number,Latitude,Longitude,Site Established Date,Site Closed Date,Address,Zip Code,State Name,County Name,City Name
47,65,2001,35.044836,-85.308,1/1/65,12/31/74,420 SHAWNEE TRAIL,37402,Tennessee,Hamilton,Chattanooga
47,65,2002,35.12789,-85.283276,1/1/70,12/31/76,SANTEELAH ST. & DAYTON BLVD.,37415,Tennessee,Hamilton,Red Bank
47,65,2003,35.117294,-85.291347,8/1/74,12/31/95,RED BANK HI SCH DAYTON BLVD,,Tennessee,Hamilton,Red Bank
47,65,3001,35.108445,-85.295777,1/1/70,12/31/76,3319 DAYTON BLVD.,37415,Tennessee,Hamilton,Red Bank
47,65,3002,35.140072,-85.328571,1/1/57,12/31/97,1303TAFT HIGHWAY,,Tennessee,Hamilton,Signal Mountain
47,65,4001,0,0,1/1/75,12/31/77,815 RIDGEWAY AVE,,Tennessee,Hamilton,Signal Mountain
47,65,4002,35.050918,-85.293019,1/1/99,,RIVERSIDE SUBSTATION  911 SISKIN DR,37403,Tennessee,Hamilton,Chattanooga
47,65,4003,35.102638,-85.162194,3/1/04,,3018 HICKORY VALLEY RD- EASTSIDE UTILITY FILTER PLANT (RESERVOIR ROAD ),37363,Tennessee,Hamilton,Chattanooga
47,71,1,35.061474,-88.270318,1/1/75,12/31/95,EAST-SOUTHEAST OF PICKWICK LANDING DAM,,Tennessee,Hardin,Not in a city
47,71,2,35.052029,-88.239207,1/1/75,5/31/88,PICKWICK LANDING ST.PARK  MAINT. BLDG.,,Tennessee,Hardin,Not in a city
47,71,3,35.036196,-88.270874,3/1/87,,COUNCE TN. RIVER P&P HARVILL  OFF C-630,,Tennessee,Hardin,Not in a city
47,71,4,35.042863,-88.265874,5/1/88,,COUNCE HWY 57 & CAMPBELL ST.,,Tennessee,Hardin,Not in a city
47,73,1,36.388986,-82.934052,1/1/73,12/31/92,TVA JOHN SEVIER 2 1.9 MI ENE JOHN SEV.FP,,Tennessee,Hawkins,Not in a city
47,73,2,36.36704,-82.977663,1/1/73,,TVA JOHN SEVIER 4 1.0 MI SW JOHN SEV. FP,,Tennessee,Hawkins,Not in a city
47,73,3,36.371207,-82.981829,7/12/83,,TVA JOHN SEVIER 5 1.1 MI WSW JOHN SEV FP,,Tennessee,Hawkins,Not in a city
47,73,4,36.36703,-82.977649,1/1/74,12/31/78,1.0 MI SW OF JOHN SEVIER STEAM PLANT,37857,Tennessee,Hawkins,Not in a City
47,73,5,36.36703,-82.977649,9/2/71,12/31/71,PO BOX 2000 ROGERSVILLE TN 37857,37857,Tennessee,Hawkins,Not in a City
47,73,101,36.592321,-82.623489,4/23/80,,WEST CARTER VALLEY RD. TITTSWORTH RES.,,Tennessee,Hawkins,Church Hill
47,73,1001,36.410095,-82.995443,1/1/73,12/31/83,2.9 MI NW OF JOHN SEVIER POWER PLANT,,Tennessee,Hawkins,Rogersville
47,75,1,35.685911,-89.398683,8/1/92,,"STATE HWY 19 NUTBUSH, TN",,Tennessee,Haywood,Not in a city
47,75,2,35.765909,-89.433962,2/10/93,,"RT. 1 BOX 437A, GATES TN 38037",,Tennessee,Haywood,Not in a city
47,75,3,35.46872,-89.171082,3/1/99,,1741 HILLVILLE LOOP ROAD,38069,Tennessee,Haywood,Not in a City
47,79,1,36.500918,-88.449485,1/1/73,12/31/73,44.9 MI WEST OF CUMBERLAND POWER PLANT,38251,Tennessee,Henry,Not in a City
47,79,2,36.367588,-88.336704,1/1/73,12/31/77,30 MI NW OF JOHNSONVILLE POWER PLANT,38251,Tennessee,Henry,Not in a City
47,79,3,36.322867,-88.162532,1/1/73,12/31/76,29.0 MI W OF CUMBERLAND POWER PLANT,38242,Tennessee,Henry,Not in a City
47,79,4,36.288889,-88.316944,4/1/95,,SPRUCE ST NEAR AMERICAN COLLOID FACILITY,,Tennessee,Henry,Paris
47,79,5,36.288056,-88.313611,2/2/95,,SHIRLEY_ST,,Tennessee,Henry,Paris
47,79,1001,36.302867,-88.322259,1/1/72,12/31/76,WASHINGTON ST,38242,Tennessee,Henry,Paris
47,79,1002,36.297589,-88.290869,1/1/73,12/31/78,NEW CO HIGH SCHOOL,38242,Tennessee,Henry,Paris
47,81,1,35.799266,-87.307227,1/1/73,12/31/77,46 MI SSE OF CUMBERLAND POWER PLANT,38476,Tennessee,Hickman,Not in a City
47,83,1,36.324776,-87.691686,1/1/73,12/31/99,TVA CUMBERLAND 7_5.07 MI SSE CUM. FP,,Tennessee,Houston,Not in a city
47,83,2,36.258979,-87.771687,1/1/73,12/31/79,11.2 MI SW OF CUMBERLAND POWER PLANT,37178,Tennessee,Houston,Not in a City
47,83,3,36.347276,-87.590848,1/1/73,12/31/98,TVA CUMBERLAND 10 4.6 MI SE CUMB. FP,,Tennessee,Houston,Not in a city
47,83,4,36.360887,-87.714742,1/1/83,,TVA CUMBERLAND 24 3.96 MI WSW CUMB. FP,,Tennessee,Houston,Not in a city
47,83,5,36.378664,-87.637795,2/5/71,12/31/71,PO BOX 2000 CUMBERLAND CITY TN 37050,,Tennessee,Houston,Not in a city
47,85,1,36.01756,-87.970865,1/1/73,4/15/88,TVA J'VILLE 1____1.13 MI SE J'VILLE FP,,Tennessee,Humphreys,Not in a city
47,85,3,35.99145,-87.991144,7/2/69,12/31/90,TVA J'VILLE 2____2.6 MI S J'VILLE FP,,Tennessee,Humphreys,Not in a city
47,85,4,36.058949,-87.95281,1/1/73,12/31/83,2.8 MI. NE OF JOHNSONVILLE POWER PLANT,,Tennessee,Humphreys,Not in a city
47,85,5,36.074815,-87.922246,1/1/73,12/31/77,4.8 MI NE OF JOHNSONVILLE POWER PLANT,37185,Tennessee,Humphreys,Not in a City
47,85,6,36.104537,-87.914468,1/1/73,12/31/77,6.6 MI NE OF JOHNSONVILLE POWER PLANT,37185,Tennessee,Humphreys,Not in a City
47,85,7,36.173702,-87.615293,1/1/73,12/31/75,15.3 MI S OF CUMBERLAND POWER PLANT,37101,Tennessee,Humphreys,Not in a City
47,85,8,36.07676,-87.941136,1/1/73,12/31/77,4.2 MI NE OF JOHNSONVILLE POWER PLANT,37185,Tennessee,Humphreys,Not in a City
47,85,10,36.16787,-87.831133,1/1/73,12/31/76,18.3 MI SSW OF CUMBERLAND POWER PLANT,37185,Tennessee,Humphreys,Not in a City
47,85,11,35.972317,-87.609737,1/1/73,12/31/77,28.9 MI W OF CUMBERLAND POWER PLANT,37101,Tennessee,Humphreys,Not in a City
47,85,13,36.058393,-87.952532,1/1/73,12/31/80,DENVER BOAT DOCK,,Tennessee,Humphreys,Not in a city
47,85,14,36.056727,-87.962532,1/1/73,12/31/89,NATHAN BEDFORD FOREST  TRACE CREEK ANNEX,,Tennessee,Humphreys,Not in a city
47,85,15,36.007283,-87.959754,1/1/73,12/31/83,2.1 MI SE OF JOHNSONVILLE STEAM PLANT,,Tennessee,Humphreys,Not in a city
47,85,16,36.026761,-87.935858,1/1/74,12/31/76,2.9 MI E OF JOHNSONVILLE STEAM PLANT,37134,Tennessee,Humphreys,Not in a City
47,85,19,36.17398,-87.605571,1/1/73,12/31/76,15.5 MI SSE OF CUMBERLAND STEAM PLANT,37101,Tennessee,Humphreys,Not in a City
47,85,20,36.052004,-87.965032,1/14/75,,TVA JOF 13 2.03 N 36 E JOF PLANT,,Tennessee,Humphreys,Not in a City
47,85,21,36.043949,-87.950587,1/1/76,12/31/82,2.3 MI ENE OF JOHNSONVILLE STEAM PLANT,,Tennessee,Humphreys,Not in a city
47,85,22,36.024538,-87.929192,1/1/76,12/31/77,3.2 MI E OF JOHNSONVILLE STEAM PLANT,37134,Tennessee,Humphreys,Not in a City
47,85,23,35.980894,-87.960588,1/1/76,12/31/82,3.6 MI SE OF JOHNSONVILLE STEAM PLANT,,Tennessee,Humphreys,Not in a city
47,85,24,36.021761,-87.98697,1/1/76,12/31/78,0.4 MILE SOUTH OF JOHNSONVILLE STEAM PLA,37134,Tennessee,Humphreys,New Johnsonville (corporate name for Johnsonville)
47,85,25,36.017561,-87.926697,8/15/78,5/14/88,TVA J'VILLE 19   3.4 MI SE  J'VILLE FP,,Tennessee,Humphreys,Not in a city
47,85,26,36.070893,-87.921697,1/1/80,12/31/82,"DRY CREEK, JUDGE MCKEELHS CABIN",,Tennessee,Humphreys,Not in a city
47,85,27,36.070616,-87.94392,1/1/80,12/31/82,CONSOLIDATED ALUMINUM COMPANY,,Tennessee,Humphreys,Not in a city
47,85,28,36.03506,-87.990589,7/5/83,,TVA J'VILLE 20___1.13 MI ENE J'VILLE FP,,Tennessee,Humphreys,Not in a city
47,85,29,36.021761,-87.98697,12/18/75,12/31/75,PO BOX 259 NEW JOHNSONVILLE TN 37134,37134,Tennessee,Humphreys,New Johnsonville (corporate name for Johnsonville)
47,85,5503,36.0083,-87.9612,4/19/09,,802 Long Street,37134,Tennessee,Humphreys,New Johnsonville (corporate name for Johnsonville)
47,89,1,36.122778,-83.600278,4/1/92,,NANCES GROVE ___NANCES FERRY ROAD,,Tennessee,Jefferson,Not in a city
47,89,2,36.105629,-83.602077,3/1/99,,"2393 Forrester Road, New Market TN 37820",37820,Tennessee,Jefferson,New Market
47,89,101,36.115922,-83.49684,5/2/86,,JEFFERSON CITY 400 W.JEFFERSON ST WARREN,,Tennessee,Jefferson,Not in a city
47,93,1,0,0,1/1/57,12/31/71,MASONIC TEMPLE 505 LOCUST STREET,,Tennessee,Knox,Knoxville
47,93,2,36.000093,-83.833231,1/1/69,12/31/77,617 CUMBERLAND AVENUE,37914,Tennessee,Knox,Knoxville
47,93,3,35.958416,-83.916573,1/1/67,7/31/82,800 CHURCH AVE. W LAWSON-MCGHEE LIBRARY,,Tennessee,Knox,Knoxville
47,93,4,35.916762,-84.208242,1/1/67,12/31/69,HARDIN VALLEY MARIETTA,37932,Tennessee,Knox,Not in a City
47,93,5,36.077024,-84.061304,1/1/87,,6.85 MILES NE OF BULL RUN POWER PLANT,,Tennessee,Knox,Not in a city
47,93,6,36.098413,-84.032414,1/1/57,12/31/97,9.0 MILES NE OF BULL RUN POWER PLANT,,Tennessee,Knox,Not in a city
47,93,7,36.013692,-83.999077,1/1/57,12/31/97,8.5 MILES EAST OF BULL RUN POWER PLANT,,Tennessee,Knox,Not in a city
47,93,8,36.098425,-84.031571,1/1/66,12/31/67,8.9 MILES NE OF BULL RUN POWER PLANT,37754,Tennessee,Knox,Not in a City
47,93,9,35.861485,-84.114073,1/1/73,12/31/76,12 MI SSE OF BULL RUN POWER PLANT,37922,Tennessee,Knox,Not in a City
47,93,10,36.035093,-83.719338,1/1/74,12/31/76,24.5 MI E OF BULL RUN POWER PLANT,37871,Tennessee,Knox,Not in a City
47,93,11,36.013704,-83.99907,1/1/73,12/31/76,8.5 MI E OF BULL RUN POWER PLANT,37912,Tennessee,Knox,Not in a City
47,93,12,36.104251,-83.774904,1/1/72,12/31/81,2.7 MILES S E OF BULL RUN STEAM PLANT,,Tennessee,Knox,Not in a city
47,93,13,36.00426,-84.058238,1/1/72,12/31/75,HALLSDALE-POWELL LAB BLDG BEAVER CREEK R,37849,Tennessee,Knox,Not in a City
47,93,14,35.925364,-83.764066,7/1/72,12/1/81,"HENDRON CHAPEL RD. KNOXVILLE, TN",,Tennessee,Knox,Knoxville
47,93,15,36.024815,-84.074072,1/1/75,12/31/78,4.6 MI E OF BULL RUN STEAM PLANT,37849,Tennessee,Knox,Not in a City
47,93,16,36.008982,-84.089073,1/1/75,12/31/78,3.9 MI ESE OF BULL RUN STEAM PLT,37931,Tennessee,Knox,Not in a City
47,93,17,35.990094,-84.119628,1/1/75,12/31/76,3.0 MI SE OF BULL RUN STEAM PLT,37931,Tennessee,Knox,Not in a City
47,93,18,35.980912,-84.166306,1/1/75,,2.8 MI SSW OF BULL RUN STEAM PLT,,Tennessee,Knox,Not in a city
47,93,19,36.020636,-84.041579,1/1/76,4/28/83,EMORY ROAD,,Tennessee,Knox,Not in a city
47,93,20,35.980912,-84.166306,1/1/81,,2.8 MI SSW OF BULL RUN STEAM PLANT,,Tennessee,Knox,Not in a city
47,93,21,36.085508,-83.764806,6/1/81,,9315 RUTLEDGE PIKE MASCOT TN 37806,37806,Tennessee,Knox,Mascot
47,93,22,35.968734,-83.911379,1/1/82,,800 TOWNVIEW PLACE/GREEN ELEMENTARY SCH.,37915,Tennessee,Knox,Knoxville
47,93,23,35.98104,-83.954311,1/1/11,,1526 New York Ave,37921,Tennessee,Knox,Knoxville
47,93,25,35.962305,-83.919628,11/1/87,,501 MAINSTREET  FEDERAL COURT HOUSE,,Tennessee,Knox,Knoxville
47,93,27,35.983056,-83.952253,12/4/94,, 2522 BURNSIDE ST KNOXVILLE TN 37921,37921,Tennessee,Knox,Knoxville
47,93,28,35.944601,-84.03598,1/1/99,,1000 FRANCIS ROAD,37909,Tennessee,Knox,Knoxville
47,93,1004,35.958427,-83.949901,1/1/67,12/31/72,DALE & HART,37919,Tennessee,Knox,Knoxville
47,93,1005,0,0,1/1/67,12/31/77,3435 DIVISION ST,,Tennessee,Knox,Knoxville
47,93,1006,35.936472,-83.905183,1/1/67,4/28/83,131 YOUNG HIGH PIKE AND CHAPMAN HWY.,,Tennessee,Knox,Knoxville
47,93,1007,36.000093,-83.849898,1/1/67,12/31/78,FIRE STATION ASHEVILLE & TULANE AVE,37914,Tennessee,Knox,Knoxville
47,93,1008,0,0,1/1/67,12/31/77,1725 DELAWARE,,Tennessee,Knox,Knoxville
47,93,1009,35.960916,-83.926573,1/1/57,12/31/97,BROADWAY & DEPOT,,Tennessee,Knox,Knoxville
47,93,1010,36.100091,-83.716561,1/1/67,12/31/73,11E & CIRCLE RD,37806,Tennessee,Knox,Not in a City
47,93,1011,35.95815,-83.933234,1/1/72,12/31/75,PARK NATL BANK 17TH AVE & DALE,37916,Tennessee,Knox,Knoxville
47,93,1012,36.10425,-83.777682,1/1/72,6/16/81,SKAGGSTON SCHOOL RUTLEDGE PIKE,,Tennessee,Knox,Not in a city
47,93,1013,35.980675,-83.925773,1/1/75,,"939 Stewart St. Knoxville, TN 37917",37917,Tennessee,Knox,Knoxville
47,93,1014,36.020636,-84.041579,1/1/57,12/31/97,EMORY DRIVE,,Tennessee,Knox,Knoxville
47,93,1015,35.955833,-83.961389,1/1/78,12/31/00,3323 DIVISION STREET NEAR LIBERTY ST.,,Tennessee,Knox,Knoxville
47,93,1016,35.996194,-83.873516,1/1/78,6/30/84,400 FERN STREET,,Tennessee,Knox,Knoxville
47,93,1017,35.978074,-83.950666,4/1/78,,1613 VERMONT AVENUE,37921,Tennessee,Knox,Knoxville
47,93,1018,35.962305,-83.921573,3/1/80,12/31/86,1530 HENLEY STREET,,Tennessee,Knox,Knoxville
47,93,1020,36.019186,-83.87381,1/1/81,,4625 MILDRED DRIVE,37914,Tennessee,Knox,Knoxville
47,93,1021,35.96619,-84.174639,1/1/84,,TVA BULL RUN 28__23 MI SW BULL RUN FP,,Tennessee,Knox,Not in a city
47,93,1026,35.978415,-83.956852,8/1/93,8/31/96,1919 TENNESSEE AVE KNOXVILLE TN 37921,,Tennessee,Knox,Knoxville
47,93,1030,35.898333,-83.957222,2/4/00,,"UT FARM, ALCOA HWY, KNOXVILLE, TN",,Tennessee,Knox,Knoxville
47,99,1,35.257888,-87.313061,1/1/72,12/31/78,NEW CO HIGH SCHOOL,38464,Tennessee,Lawrence,Lawrenceburg
47,99,2,35.115968,-87.469954,4/1/97,,355 BUSBY RD,38469,Tennessee,Lawrence,Loretto
47,99,3,35.116878,-87.419725,1/9/19,,60 Busby Road,38469,Tennessee,Lawrence,Loretto
47,103,1,35.143445,-86.57165,1/1/72,12/31/78,E DAVIDSON DR,37334,Tennessee,Lincoln,Fayetteville
47,105,1,35.653711,-84.152408,1/1/73,12/31/77,26 MI S OF BULL RUN POWER PLANT,37742,Tennessee,Loudon,Greenback
47,105,2,35.800654,-84.329357,1/1/73,12/31/77,19 MI SW OF BULL RUN POWER PLANT,37771,Tennessee,Loudon,Not in a City
47,105,3,35.790077,-84.301865,12/27/95,,"3435 FOSTER ROAD, LENOIR CITY, TN 37777",,Tennessee,Loudon,Not in a city
47,105,101,35.738966,-84.317421,1/20/83,,TRAIL VIEW DR. LEONARD BROWN RESIDENCE,,Tennessee,Loudon,Loudon
47,105,102,35.708688,-84.295198,6/16/83,,VONROE HWY. (OLD 72) PRESLEY RESIDENCE,,Tennessee,Loudon,Loudon
47,105,103,35.724798,-84.333255,6/16/83,,CARE INN HOME HWY 72,,Tennessee,Loudon,Loudon
47,105,104,35.738409,-84.327422,6/16/83,,WASTE TREATMENT PLANT OFF HWY 11,,Tennessee,Loudon,Loudon
47,105,105,35.732577,-84.31631,11/4/83,,BLAIR BEND & WILLIAMSON INDUSTRIAL PARK,,Tennessee,Loudon,Loudon
47,105,106,35.73341,-84.315477,8/1/90,,A.E. STALEY EAST STATION 'A',,Tennessee,Loudon,Loudon
47,105,107,35.735354,-84.326311,8/1/90,,A.E. STALEY WEST STATION 'B',,Tennessee,Loudon,Loudon
47,105,108,35.744539,-84.317057,8/1/03,,130 WEBB DRIVE Loudon TN 37774,37774,Tennessee,Loudon,Loudon
47,105,109,35.721095,-84.343035,2/1/06,,2175 ROBERTS RD Loudon TN 37774,37774,Tennessee,Loudon,Loudon
47,107,1,35.443129,-84.595767,1/1/71,12/31/88,WEST COLLEGE STREET NEAR HORNSBY AVE,,Tennessee,McMinn,Athens
47,107,3,35.4685,-84.454,3/1/14,,415 County Rd Engelwood Tn 37329,37354,Tennessee,McMinn,Not in a City
47,107,101,35.29733,-84.75076,3/1/82,,CALHOUN BOWATERS NORTH(B-1) LAMOUNTVILLE,37309,Tennessee,McMinn,Not in a City
47,107,1001,35.60538,-84.53492,1/1/73,12/31/77,36 MI SW OF BULL RUN POWER PLANT,37874,Tennessee,McMinn,Not in a City
47,107,1002,35.450115,-84.596195,7/1/86,,"SAINT MARK AME ZION CHURCH, 707 NORTH JACKSON ST. Athens TN 37303",37303,Tennessee,McMinn,Athens
47,113,1,35.602295,-88.815058,1/1/72,9/30/85,CO BOARD OF EDUCATION OFFICE-HWY 4550,,Tennessee,Madison,Jackson
47,113,2,35.635658,-88.833941,1/1/71,7/10/80,745 WEST FORES,38301,Tennessee,Madison,Jackson
47,113,3,35.637602,-88.834496,1/1/80,,JACKSON REGIONAL HEALTH OFFICE PARKING L,38301,Tennessee,Madison,Jackson
47,113,4,35.609722,-88.815556,5/1/86,,"225 MARTIN LUTHER KING, JR. DR, JACKSON",,Tennessee,Madison,Jackson
47,113,5,35.725556,-88.798889,3/1/96,,"FLORIDA STEEL CORP. PROPERTY, OAKFIELD",,Tennessee,Madison,Not in a city
47,113,6,35.651349,-88.809578,11/17/04,,"1371-A NORTH PARKWAY JACKSON, TN  38301",38305,Tennessee,Madison,Jackson
47,113,10,35.705319,-88.81964,3/25/19,,210 Demonbreun Drive,38305,Tennessee,Madison,Jackson
47,113,1001,35.645,-88.906389,1/1/73,12/31/95,1167 LOWER BROWNSVILLE RD,,Tennessee,Madison,Jackson
47,113,1003,35.634444,-88.913611,2/1/93,,1167 LOWER BROWNSVILLE RD,,Tennessee,Madison,Jackson
47,115,1,35.045357,-85.679137,1/1/72,10/31/87,FIRE DEPARTMENT (KIMBALL),,Tennessee,Marion,Not in a city
47,117,1,35.547849,-86.716665,3/1/93,,3590 AMES STATION RD,,Tennessee,Marshall,Lewisburg
47,119,1,35.608128,-87.065284,1/1/72,,COUNTY HEALTH CENTER HIGHWAY 43,,Tennessee,Maury,Columbia
47,119,2,35.620349,-87.035561,1/1/72,12/31/80,EMPLOYMENT CENTER 204 W 4TH STREET,,Tennessee,Maury,Columbia
47,119,3,35.627324,-87.036386,1/1/78,3/31/80,SANTE FE PIKE SEWAGE TREATMENT PLANT,38401,Tennessee,Maury,Columbia
47,119,4,35.663681,-87.032505,1/1/79,12/31/99,"TVA SUBSTATION #410, THETA PIKE",,Tennessee,Maury,Columbia
47,119,5,35.638127,-87.045283,1/1/79,12/31/91,"BETTY LEE PARK, SANTE FE PARK",,Tennessee,Maury,Columbia
47,119,6,35.627849,-87.065284,1/1/79,12/31/99,"US 31 BY-PASS, NATIONAL GUARD ARMORY",,Tennessee,Maury,Columbia
47,119,7,35.612016,-87.042227,1/1/79,12/31/81,"500 W. 9TH ST., BOARD OF EDUCATION",,Tennessee,Maury,Columbia
47,119,8,35.598961,-87.050562,1/1/79,12/31/82,"622 PICKENS LANE,TEXAS EASTERN GAS FAC.",,Tennessee,Maury,Columbia
47,119,10,35.616739,-87.048062,5/4/81,12/31/89,"REAR OF MCDOWELL ELEMENTARY,W 7TH&BULLOC",,Tennessee,Maury,Columbia
47,119,11,35.648991,-87.049164,7/1/74,4/20/75,SANTA FE PIKE,38401,Tennessee,Maury,Not in a City
47,119,12,35.537882,-87.242781,1/1/75,12/31/78,5MI SW OF NEEDMORE TN 1.5MI W OF MT PLS,38474,Tennessee,Maury,Not in a City
47,119,13,35.653404,-87.029727,7/11/75,7/31/86,THETA PIKE NR RUTHERFORD CREEK,,Tennessee,Maury,Not in a city
47,119,14,35.647015,-87.035838,10/1/75,12/31/86,GODWIN SANTA FE PIKE NEAR LOVELESS BRIDG,,Tennessee,Maury,Not in a city
47,119,15,35.653991,-87.054997,7/1/75,6/30/80,GASKILL FARM NEAR CAVESPRING RD.,38401,Tennessee,Maury,Not in a City
47,119,16,35.713402,-86.953336,1/1/79,3/31/83,HIGHWAY 31 UT EXPERIMENT FARM,,Tennessee,Maury,Not in a city
47,119,17,35.658127,-87.055006,7/1/80,,GASDILL FARM NEAR CAVESPRING RD.,,Tennessee,Maury,Not in a city
47,119,18,35.647015,-87.039727,5/1/81,3/27/86,RIVER PUMP STATION,,Tennessee,Maury,Not in a city
47,119,101,35.70954,-87.117777,4/7/84,,Pigg Schoolhouse Rd,38482,Tennessee,Maury,Columbia
47,119,102,35.706459,-87.118896,6/1/84,,MAURY ALUM. WEST  PIGG SCHOOLHOUSE RD.,,Tennessee,Maury,Not in a city
47,119,103,35.717291,-87.120285,6/1/84,,MAURY ALUM. NORTH  DODSON FARM,,Tennessee,Maury,Not in a city
47,119,105,35.73118,-86.953059,1/1/88,,SATURN CHEAIRS HWY 31 SPRINGHILL,,Tennessee,Maury,Not in a city
47,119,106,35.750346,-86.949725,1/1/88,,SATURN BEECH GROVE RD. SPRINGHILL,,Tennessee,Maury,Not in a city
47,119,1001,35.67396,-87.129174,1/1/76,12/31/80,MONSANTO NO. 1 (COLUMBIA),,Tennessee,Maury,Not in a city
47,119,1002,35.673127,-87.117229,1/1/76,12/31/80,MONSANTO NO. 2 (COLUMBIA),,Tennessee,Maury,Not in a city
47,119,1003,35.682879,-87.10611,1/1/76,12/31/78,MONSANTO NO. 3 (COLUMBIA),38401,Tennessee,Maury,Not in a City
47,119,1004,35.668712,-87.104999,1/1/76,12/31/78,MONSANTO NO. 4 (COLUMBIA),38401,Tennessee,Maury,Not in a City
47,119,1005,35.708433,-87.111666,1/1/76,12/31/78,MONSANTO NO. 5 (COLUMBIA),38482,Tennessee,Maury,Not in a City
47,119,1006,35.647849,-87.101674,1/1/74,12/31/86,MONSANTO NO. 6 (COLUMBIA),,Tennessee,Maury,Not in a city
47,119,1007,35.645102,-87.124722,1/1/76,12/31/78,MONSANTO NO. 7 (COLUMBIA),38401,Tennessee,Maury,Not in a City
47,119,1008,35.674823,-87.154723,1/1/76,12/31/78,MONSANTO NO. 8 (COLUMBIA),38401,Tennessee,Maury,Not in a City
47,119,1009,35.687323,-87.1425,1/1/76,12/31/78,MONSANTO NO. 9 (COLUMBIA),38401,Tennessee,Maury,Not in a City
47,119,1010,35.477574,-86.975837,4/10/72,12/31/84,SITE NO 10 1/2 MILE EAST OF CULLEOKA,,Tennessee,Maury,Not in a city
47,119,1101,35.61785,-87.044728,7/11/80,,RESERVOIR HILL  WEST HILL ST.,,Tennessee,Maury,Columbia
47,119,2001,0,0,1/1/76,12/31/83,STAUFFER ORGANIC PLANT,,Tennessee,Maury,Mount Pleasant
47,119,2002,0,0,1/1/76,12/31/82,STAUFFER ORGANIC PLANT,,Tennessee,Maury,Mount Pleasant
47,119,2003,0,0,1/1/76,,STAUFFER ORGANIC PLANT,,Tennessee,Maury,Mount Pleasant
47,119,2005,36.229815,-83.253502,1/1/78,12/31/81,"ARROW MINES RD. MT. PLEASANT, TN.38474",,Tennessee,Maury,Mount Pleasant
47,119,2006,35.546463,-87.206954,10/1/79,12/31/89,LOCUST ST AT IRIS DR;AT FOOTBALL STADIUM,,Tennessee,Maury,Mount Pleasant
47,119,2007,35.65188,-87.0096,12/25/98,,1600 NASHVILLE HWY Columbia TN,38401,Tennessee,Maury,Columbia
47,121,1,35.624239,-84.776054,1/1/73,12/31/83,1.0 MI. NNE OF WATTS BAR POWER PLANT,,Tennessee,Meigs,Not in a city
47,121,2,35.58785,-84.793555,1/1/73,12/31/83,1.7 MI SSW OF WATTS BAR STEAM PLANT,,Tennessee,Meigs,Not in a city
47,121,103,35.556183,-84.783,2/1/91,,SMITH BEND MORRISON RD AND RIVER ROAD,,Tennessee,Meigs,Not in a city
47,121,104,35.289379,-84.946111,2/29/00,,8401 HIGHWAY 60,37336,Tennessee,Meigs,Not in a City
47,123,1,35.641744,-84.312421,1/1/73,12/31/81,LOUDON,,Tennessee,Monroe,Not in a city
47,123,2,35.482048,-84.122685,1/1/73,12/31/77,36 MI S OF BULL RUN POWER PLANT,37885,Tennessee,Monroe,Not in a City
47,123,1001,35.524519,-84.470206,1/1/78,12/31/81,"US FLUORSPAR BOX 31 SWEETWATER,TN. 37874",,Tennessee,Monroe,Sweetwater
47,123,1002,35.509796,-84.484929,1/1/78,12/31/81,US FLUORSPAR PO BOX 31 SWEETWATER TN.,,Tennessee,Monroe,Sweetwater
47,123,5504,35.594285,-84.23799,8/19/09,,414 Hall St / 1135 Hwy 411,37885,Tennessee,Monroe,Vonore
47,125,1,36.515604,-87.315564,1/1/71,12/31/97,COUNTY HEALTH CENTER E MADISON ST,,Tennessee,Montgomery,Clarksville
47,125,2,36.529807,-87.357229,1/1/71,12/31/78,CITY STREET DEPARTMENT MAINTENANCE LOT,37040,Tennessee,Montgomery,Clarksville
47,125,3,36.536474,-87.35584,1/1/73,12/31/79,19.2 ENE OF CUMBERLAND POWER PLANT,37040,Tennessee,Montgomery,Clarksville
47,125,4,36.539252,-87.362229,1/1/74,12/31/76,19.2 MILES ENE OF CUMBERLAND STEAM PLANT,37040,Tennessee,Montgomery,Clarksville
47,125,5,36.536437,-87.349452,1/1/75,12/31/80,19.7 MI ENE OF CUMBERLAND STEAM PLT,,Tennessee,Montgomery,Clarksville
47,125,6,36.520298,-87.3955,8/1/78,,MEEK'S PROPERTY,37040,Tennessee,Montgomery,Not in a City
47,125,7,36.512271,-87.407788,10/1/78,12/31/95,JMZ HILL,,Tennessee,Montgomery,Clarksville
47,125,9,36.625879,-87.222226,8/1/81,,"UNION CARBIDE,CLARKSVLLE HWY 79 NEAR I-2",,Tennessee,Montgomery,Clarksville
47,125,106,36.505185,-87.397708,1/1/82,,CUMBERLAND HEIGHTS ELEMENTARY SCHOOL,37040,Tennessee,Montgomery,Not in a City
47,125,1001,36.515605,-87.385287,1/1/73,12/31/82,17.2 MILES ENE OF CUMBERLAND POWER PLANT,,Tennessee,Montgomery,Not in a city
47,125,1002,36.655603,-87.451121,1/1/73,12/31/82,18.4 NE OF CUMBERLAND POWER PLANT,,Tennessee,Montgomery,Not in a city
47,125,1003,36.630916,-87.15639,1/1/73,12/31/77,33.0 MI NE OF CUMBERLAND POWER PLANT,37043,Tennessee,Montgomery,Not in a City
47,125,1004,36.411476,-87.398897,1/1/73,12/31/77,14.2 MI E OF CUMBERLAND POWER PLANT,37052,Tennessee,Montgomery,Not in a City
